Bagratawa 	BGTA	33.832031	-83.461594
Bagratawa 	BGTA	30.063610	76.771751
Bagratawa 	BGTA	41.390911	-82.558388
Bagratawa 	BGTA	48.447399	6.743740
Bagratawa 	BGTA	23.484310	77.404823
Bagratawa 	BGTA	54.446850	90.892952
Bagratawa 	BGTA	23.845341	77.778648
Bagratawa 	BGTA	21.959061	75.721313
Bhagtanwala 	BGTN	30.860300	72.374298
Bairagnia 	BGU	26.570841	85.531738
Bagewadi 	BGWD	15.415840	75.659027
Bagewadi 	BGWD	17.172600	74.680702
Bagewadi 	BGWD	16.157141	74.777039
Bagewadi 	BGWD	16.157141	74.777039
Bagrisajjanpur 	BGX		
Bahadurgarh 	BGZ	28.599310	76.626297
Badli 	BHD	28.599310	76.626297
Badli 	BHD	16.157141	74.777039
Badli 	BHD	28.096230	76.998459
Badli 	BHD	28.786180	79.138924
Badli 	BHD	27.638571	76.661171
Badli 	BHD	28.778730	77.082901
Bhestan 	BHET		
Bhatonkigali 	BHG	24.847380	94.020317
Baheri 	BHI	28.462950	79.379257
Baheri 	BHI	24.106440	84.899307
Baheri 	BHI	24.974939	83.611366
Baheri 	BHI	25.126930	83.278931
Baheri 	BHI	25.603649	83.513008
Baheri 	BHI	25.875589	84.154839
Baheri 	BHI	25.875589	84.154839
Baheri 	BHI	25.445021	80.570259
Baheri 	BHI	28.794701	78.699333
Baheri 	BHI	26.079720	86.046928
Bheja 	BHJA	19.457291	81.451653
Bheja 	BHJA	21.201120	81.371857
Bheja 	BHJA	19.611420	82.351097
Bheja 	BHJA	26.341209	86.235031
Bhurkunda 	BHKD		
Behula 	BHLA	34.745209	-89.484932
Behula 	BHLA	23.411020	87.603073
Behula 	BHLA	19.590090	-155.434143
Behula 	BHLA	18.641491	74.244980
Behula 	BHLA	26.845551	82.598663
Behula 	BHLA	9.750810	122.976868
Behula 	BHLA	22.549940	88.371582
Behula 	BHLA	26.769251	93.044769
Behula 	BHLA	31.609940	75.900414
Behula 	BHLA	46.270561	130.601120
Bhalki 	BHLK	18.019390	77.172928
Bhalki 	BHLK	22.612940	86.476570
Bhalki 	BHLK	24.316130	87.293648
Bhalki 	BHLK	23.411020	87.603073
Bhalki 	BHLK	28.218321	76.571831
Bhulanpur 	BHLP	25.314711	82.988098
Bhulanpur 	BHLP	28.185881	80.663300
Bhulanpur 	BHLP	23.130970	87.184967
Bhandaridah 	BHME	24.333891	86.122459
Bhandaridah 	BHME	21.752550	75.029823
Bhandaridah 	BHME	17.146749	73.272186
Bhandaridah 	BHME	27.169970	94.143242
Bhandaridah 	BHME	24.333891	86.122459
Bhandaridah 	BHME	17.283020	73.445587
Bhandaridah 	BHME	22.872129	73.687500
Bhandaridah 	BHME	57.292702	13.493110
Bhandaridah 	BHME	16.981680	76.877136
Bhandaridah 	BHME	22.912239	87.998428
Bhone 	BHNE	20.842239	75.578613
Bhone 	BHNE	21.516840	74.541817
Bhansi 	BHNS	25.512810	86.124443
Bhattu 	BHT		
Bhatiya 	BHTA	22.356060	69.790543
Bhatiya 	BHTA	21.199480	70.591080
Bhatiya 	BHTA	23.779570	73.190239
Bhatiya 	BHTA	26.037430	83.558151
Bhatiya 	BHTA	23.799089	79.504692
Bhatiya 	BHTA	24.449369	80.205261
Bhanwartonk 	BHTK		
Bhatel 	BHTL	22.356060	69.790543
Bhitoni 	BHTN	66.047440	21.254101
Bhitoni 	BHTN	29.834021	-95.434708
Bhitoni 	BHTN	35.311378	5.777460
Bhitoni 	BHTN	35.939789	-81.569969
Bhitoni 	BHTN	63.098991	8.469230
Bhitoni 	BHTN	65.840141	22.195391
Bhitoni 	BHTN	50.942139	0.195640
Bhitoni 	BHTN	41.683170	-94.035637
Bhitoni 	BHTN	46.088482	8.992920
Bhitoni 	BHTN	51.549068	-2.480160
Bhatparrani 	BHTR	25.371620	82.926529
Bhandumotidau 	BHU		
Bhua 	BHUA	22.688360	80.574181
Bhoma 	BHV		
Barharwa Jn. 	BHW	25.029011	87.679253
Barharwa Jn. 	BHW	26.570841	85.531738
Barharwa Jn. 	BHW	26.639160	84.901169
Barharwa Jn. 	BHW	26.639160	84.901169
Barharwa Jn. 	BHW	27.051109	84.299561
Barharwa Jn. 	BHW	27.051109	84.299561
Bechhiwara 	BHWA	40.988972	-78.422348
Bechhiwara 	BHWA	45.402870	-93.829887
Bechhiwara 	BHWA	46.442310	-93.365860
Bechhiwara 	BHWA	24.448669	73.779411
Bechhiwara 	BHWA	33.869820	-88.462151
Bechhiwara 	BHWA	55.287750	52.066650
Bechhiwara 	BHWA	24.065029	87.552948
Bechhiwara 	BHWA	27.058720	74.226212
Bechhiwara 	BHWA	-34.488392	-58.539379
Bechhiwara 	BHWA	16.981680	76.877136
Bhayavadar 	BHY	22.370239	70.768959
Bhayavadar 	BHY	21.432171	71.232727
Bihara 	BHZ	25.603649	83.513008
Bihara 	BHZ	26.637640	82.009773
Bihara 	BHZ	25.491489	74.737617
Bihara 	BHZ	24.576410	80.871338
Bihara 	BHZ	24.240271	82.065323
Bihara 	BHZ	24.756260	81.675507
Bhilai 	BIA	21.201120	81.371857
Bhilai 	BIA	20.831011	82.262161
Bhilai 	BIA	21.201120	81.371857
Bhilai 	BIA	22.416491	81.977692
Bhilai 	BIA	21.972040	82.806320
Bhilai 	BIA	22.274960	79.741829
Bhilai 	BIA	23.115040	77.231339
Bhilai 	BIA	22.806780	76.514908
Bichia 	BIC	56.954681	-98.308968
Bichia 	BIC	-34.608521	-58.373539
Bichia 	BIC	45.681290	8.408410
Bichia 	BIC	39.266060	-121.009720
Bichia 	BIC	42.503819	12.573470
Bichia 	BIC	55.909950	-121.833992
Bichia 	BIC	23.625740	-101.956253
Bichia 	BIC	20.909220	-100.775726
Bichia 	BIC	50.874962	7.598790
Bichia 	BIC	50.283791	5.863180
Bidadi 	BID	12.872840	77.849586
Bidar 	BIDR	18.019390	77.172928
Belgahna 	BIG	22.416491	81.977692
Bairagarh 	BIH	22.935289	79.043068
Bairagarh 	BIH	22.806780	76.514908
Bairagarh 	BIH	21.154430	77.535240
Bairagarh 	BIH	24.313881	76.199532
Birnagar 	BIJ	23.487850	88.467720
Birnagar 	BIJ	25.537380	87.632874
Birnagar 	BIJ	26.263910	87.355408
Birnagar 	BIJ	27.666370	78.726753
Birnagar 	BIJ	27.573999	78.200157
Birnagar 	BIJ	24.065029	87.552948
Birnagar 	BIJ	24.065029	87.552948
Birnagar 	BIJ	25.875650	87.954750
Bijoor 	BIJR	13.526570	74.895531
Bijoor 	BIJR	22.578939	75.092171
Bildi 	BILD		
Bilkha 	BILK	21.199480	70.591080
Bilimora Jn. 	BIM	20.819880	73.087967
Bhimal 	BIML	24.448669	73.779411
Bordi 	BIO	19.605860	73.217239
Bordi 	BIO	44.437790	9.692280
Bordi 	BIO	22.872129	73.687500
Bordi 	BIO	22.897690	73.035988
Bordi 	BIO	21.690180	71.848129
Bordi 	BIO	21.690180	71.848129
Bordi 	BIO	21.432171	71.232727
Bordi 	BIO	21.616631	69.765427
Bordi 	BIO	23.779570	73.190239
Bordi 	BIO	23.779570	73.190239
Bahilpurwa 	BIP	30.860300	72.374298
Bahilpurwa 	BIP	30.860300	72.374298
Bahilpurwa 	BIP	26.754580	83.023598
Bahilpurwa 	BIP	20.387630	85.559578
Bheempura 	BIPR	26.330120	74.734261
Bheempura 	BIPR	25.211069	72.141983
Bheempura 	BIPR	27.151020	75.600769
Bansipaharpur 	BIQ		
Bir 	BIR	28.267300	60.990570
Bir 	BIR	18.995319	75.772148
Bir 	BIR	34.063431	72.045517
Bir 	BIR	28.097120	102.835739
Bir 	BIR	21.742840	76.581848
Bir 	BIR	26.459000	87.279999
Bir 	BIR	25.468531	85.377853
Bir 	BIR	24.703300	78.580429
Bir 	BIR	26.330120	74.734261
Bhiwandi Road 	BIRD	19.605860	73.217239
Bishengarh 	BISH	23.989830	85.474350
Bishengarh 	BISH	24.299459	88.292313
Bishengarh 	BISH	25.211069	72.141983
Bishengarh 	BISH	30.208229	75.727119
Bishengarh 	BISH	23.239111	77.415771
Bishengarh 	BISH	27.506439	80.850502
Bidupur 	BIU	25.753201	85.358231
Bidupur 	BIU	23.980921	86.879967
Bidupur 	BIU	25.919741	84.801117
Bidupur 	BIU	24.832050	86.833862
Bidupur 	BIU	24.931761	82.632210
Bidupur 	BIU	26.437290	80.346252
Bidupur 	BIU	29.986300	77.532944
Bidupur 	BIU	28.786180	79.138924
Bidupur 	BIU	26.475700	90.659760
Bidupur 	BIU	27.075480	78.136848
Bisalwaskalan 	BIWK	24.631100	75.153801
Bardoli 	BIY	21.186411	73.448708
Bardoli 	BIY	23.285320	72.701134
Bardoli 	BIY	23.285320	72.701134
Bahjoi 	BJ	28.794701	78.699333
Bijrotha 	BJA	24.996370	78.890137
Bijrotha 	BJA	24.703300	78.580429
Barejadi 	BJD	22.744459	72.224533
Barejadi 	BJD	18.531710	73.853844
Barejadi 	BJD	22.278660	87.379852
Barejadi 	BJD	19.158369	74.597366
Barejadi 	BJD	19.884291	75.352600
Barejadi 	BJD	55.807079	-4.601380
Barejadi 	BJD	22.912239	87.998428
Barejadi 	BJD	28.225401	-14.176600
Barejadi 	BJD	22.791420	86.182083
Barejadi 	BJD	46.625729	25.570810
Bhojudih Jn. 	BJE	23.698090	86.031509
Bijni 	BJF	26.475700	90.659760
Bijauli 	BJI	25.919741	84.801117
Bijauli 	BJI	26.023750	83.084396
Bijauli 	BJI	25.835239	80.777130
Bijauli 	BJI	25.835239	80.777130
Bijauli 	BJI	26.716311	79.046303
Bijauli 	BJI	27.875090	78.043289
Bijauli 	BJI	26.652399	77.748703
Bijora 	BJK	28.754110	78.353027
Bijora 	BJK	23.799089	79.504692
Bijora 	BJK	23.807989	78.704803
Bijora 	BJK	26.351219	78.675728
Bhagavathipuram 	BJM		
Barajamda 	BJMD	22.565571	85.616096
Baijnath Mandir Halt 	BJMR	20.831011	82.262161
Baijnath Mandir Halt 	BJMR	24.974939	83.611366
Baijnath Mandir Halt 	BJMR	23.115040	77.231339
Baijnath Mandir Halt 	BJMR	24.756260	81.675507
Baijnath Mandir Halt 	BJMR	32.077991	76.332672
Bejnal 	BJN	10.156540	-61.444160
Bejnal 	BJN	34.167881	-111.930702
Bejnal 	BJN	-36.584572	146.026367
Bejnal 	BJN	43.026691	-73.055092
Bejnal 	BJN	19.094450	77.646568
Bejnal 	BJN	38.964809	-0.801500
Bejnal 	BJN	45.329170	7.435220
Bejnal 	BJN	24.679831	84.844093
Bejnal 	BJN	17.857420	78.285500
Bejnal 	BJN	18.541479	78.097122
Bijainagar 	BJNR	26.330120	74.734261
Baijnath Paprola 	BJPL	20.831011	82.262161
Baijnath Paprola 	BJPL	24.974939	83.611366
Baijnath Paprola 	BJPL	23.115040	77.231339
Baijnath Paprola 	BJPL	24.756260	81.675507
Baijnath Paprola 	BJPL	32.077991	76.332672
Baghora 	BJQ	27.334539	80.257736
Baghora 	BJQ	27.638571	76.661171
Baghora 	BJQ	30.236111	76.461739
Baghora 	BJQ	26.351219	78.675728
Bijuri 	BJRI	0.000000	0.000000
Bajva 	BJW	22.324200	73.560883
Bakra Road 	BK	25.211069	72.141983
Barkhera 	BKA	23.239111	77.415771
Barkhera 	BKA	28.065760	78.896233
Barkhera 	BKA	27.151020	75.600769
Barkhera 	BKA	26.806240	76.608551
Barkhera 	BKA	26.513880	76.930618
Barkhera 	BKA	26.652399	77.748703
Barkhera 	BKA	27.262220	77.320618
Barkhera 	BKA	27.638571	76.661171
Barkhera 	BKA	23.267330	78.077187
Barkhera 	BKA	23.500620	75.101822
Bhikamkor 	BKC	26.737341	72.834106
Bhankoda 	BKD	22.744459	72.224533
Bankhedi 	BKH	23.267330	78.077187
Bankhedi 	BKH	22.601009	77.954071
Bakhri 	BKHR	25.770121	85.959770
Bakhri 	BKHR	26.133711	84.404160
Bakhri 	BKHR	26.420340	84.411926
Bakhri 	BKHR	26.420340	84.411926
Bakhri 	BKHR	26.144190	85.316872
Bakhri 	BKHR	26.144190	85.316872
Bakhri 	BKHR	25.832581	86.593018
Bakhri 	BKHR	25.776859	86.866547
Bakhri 	BKHR	25.537380	87.632874
Bakhri 	BKHR	26.570841	85.531738
Barkur 	BKJ	26.569651	92.039978
Bonakalu 	BKL	31.465799	-90.895042
Bonakalu 	BKL	15.575100	76.291710
Bonakalu 	BKL	13.408070	75.724274
Bonakalu 	BKL	41.759899	-73.743980
Bonakalu 	BKL	16.531651	78.234779
Bonakalu 	BKL	55.883141	-3.952860
Bonakalu 	BKL	19.294849	78.870033
Bonakalu 	BKL	1.315740	20.474310
Bonakalu 	BKL	31.880421	77.392632
Bonakalu 	BKL	13.309840	79.065697
Bakudi 	BKLE	25.029011	87.679253
Bhaktinagar 	BKNG		
Bindki Road 	BKO	25.835239	80.777130
Bhaluka Road 	BKRD	24.719801	90.417549
Bhaluka Road 	BKRD	26.079720	86.046928
Bhaluka Road 	BKRD	24.756109	86.220650
Bhaluka Road 	BKRD	21.594090	85.770668
Bhaluka Road 	BKRD	23.130970	87.184967
Bhaluka Road 	BKRD	22.691360	88.717529
Bhaluka Road 	BKRD	23.487850	88.467720
Bhaluka Road 	BKRD	25.105080	88.108109
Bokarothermal 	BKRO		
Baikunth 	BKTH		
Bhiknur 	BKU	45.360451	63.484852
Bhiknur 	BKU	39.035221	-94.356857
Bhiknur 	BKU	37.994209	-88.941483
Bhiknur 	BKU	33.250278	-93.613663
Bhiknur 	BKU	38.404671	-85.460388
Bhiknur 	BKU	51.236351	0.587340
Bhiknur 	BKU	16.157141	74.777039
Bhiknur 	BKU	15.370010	75.141891
Bhiknur 	BKU	28.786180	79.138924
Bhiknur 	BKU	37.940651	-77.996880
Barlai 	BLAX	26.037430	83.558151
Barlai 	BLAX	24.631100	75.153801
Bolda 	BLC		
Bhilad 	BLD	20.432190	73.099571
Bhildi 	BLDI		
Balaudatakun 	BLDK	22.712040	75.834793
Bilharghat 	BLG	25.386620	88.582268
Balangir 	BLGR	20.609470	83.175583
Balurghat 	BLGT	25.386620	88.582268
Belakoba 	BLK	26.633381	89.136978
Bantanahal 	BLL	15.525880	77.950951
Balli 	BLLI	39.971088	33.742599
Balli 	BLLI	40.923660	26.964701
Balli 	BLLI	-8.591990	116.566620
Balli 	BLLI	36.689659	10.742060
Balli 	BLLI	28.462950	79.379257
Balamu Jn. 	BLM	27.334539	80.257736
Bhalumaska 	BLMK	39.960129	-75.498444
Bhalumaska 	BLMK	50.443321	-4.939860
Bhalukmara 	BLMR		
Bolinnadoaba 	BLND	-19.601601	27.389250
Bhalwani 	BLNI	31.653070	76.513283
Bhalwani 	BLNI	17.172600	74.680702
Bhalwani 	BLNI	17.833731	75.516602
Bhulon 	BLO	0.000000	0.000000
Bhulon 	BLO	35.084229	33.076118
Bhulon 	BLO	50.730171	1.606360
Bhulon 	BLO	66.740227	24.383560
Bhulon 	BLO	46.782349	-1.298830
Bhulon 	BLO	36.153099	68.766747
Bhulon 	BLO	44.787891	8.247250
Bhulon 	BLO	41.145149	14.243050
Bhulon 	BLO	48.837460	2.242680
Bhulon 	BLO	45.225010	-93.265633
Bilaspur Road 	BLOR	30.788509	75.162140
Bilaspur Road 	BLOR	22.416491	81.977692
Bilaspur Road 	BLOR	28.786180	79.138924
Bilaspur Road 	BLOR	28.369699	77.516869
Bilaspur Road 	BLOR	31.403650	76.658333
Bilaspur Road 	BLOR	30.205000	77.333809
Bilaspur Road 	BLOR	24.052990	83.696831
Bilaspur Road 	BLOR	30.341471	76.878761
Bilaspur Road 	BLOR	28.096230	76.998459
Bilaspur Road 	BLOR	29.341749	76.894623
Balrampur 	BLP	27.448959	82.390350
Balrampur 	BLP	0.000000	0.000000
Balrampur 	BLP	23.365610	83.283882
Balrampur 	BLP	25.537380	87.632874
Balrampur 	BLP	25.537380	87.632874
Balrampur 	BLP	25.537380	87.632874
Balrampur 	BLP	25.371620	82.926529
Balrampur 	BLP	26.023750	83.084396
Balrampur 	BLP	26.414410	82.675087
Balrampur 	BLP	26.414410	82.675087
Badulipar 	BLPR	26.325211	94.005096
Bilpur 	BLPU	28.462950	79.379257
Bala Road 	BLRD	39.514000	33.183102
Bala Road 	BLRD	38.115250	23.883980
Bala Road 	BLRD	52.907902	-4.102370
Bala Road 	BLRD	8.410990	4.389620
Bala Road 	BLRD	14.184920	-12.754910
Bala Road 	BLRD	45.153412	-79.469009
Bala Road 	BLRD	40.212070	-75.355850
Bala Road 	BLRD	67.359848	135.217102
Bala Road 	BLRD	55.900650	101.760849
Bala Road 	BLRD	25.034800	106.932404
Belsiri 	BLRE		
Bolsa 	BLSA		
Balsamand 	BLSD	27.058720	74.226212
Balsamand 	BLSD	29.237829	75.821159
Balsamand 	BLSD	21.752550	75.029823
Belsonda 	BLSN	21.193130	82.620522
Balotra Jn. 	BLT	25.586349	71.471893
Belthara Road 	BLTR	25.875589	84.154839
Bilhaur 	BLU	26.442310	80.241547
Balawali 	BLW	18.485640	73.257294
Balawala 	BLWL	30.483650	77.940071
Bolai 	BLX		
Bally 	BLY	40.407040	-75.984917
Bally 	BLY	22.496840	88.107178
Bally 	BLY	15.195820	74.063423
Bally 	BLY	22.078360	88.574989
Bally 	BLY	41.879848	15.835440
Budhlada 	BLZ	29.873140	75.468231
Bamra 	BMB	25.375170	77.739906
Bhimalgondi 	BMC		
Bissamcuttack 	BMCK	19.449160	83.449127
Bhimadolu 	BMD	16.895161	81.365082
Basmat 	BMF		
Bhimgara 	BMGA	24.065029	87.552948
Brahmanagudem 	BMGM	16.895161	81.365082
Betamcherla 	BMH	15.525880	77.950951
Bamanheri 	BMHR	29.449659	77.601723
Bamnia 	BMI	22.586020	74.522293
Birangkhera 	BMK		
Bhimkhoj 	BMKJ		
Bamla 	BMLL	28.731850	75.969917
Bamla 	BMLL	24.917480	76.806000
Bhimana 	BMN	24.812500	72.711723
Bolarum 	BMO		
Brahmanpalli 	BMPL	21.558310	84.283234
Brahmanpalli 	BMPL	21.594090	85.770668
Brahmanpalli 	BMPL	20.843840	85.566597
Brahmanpalli 	BMPL	21.110069	84.816498
Brahmanpalli 	BMPL	17.857420	78.285500
Brahmanpalli 	BMPL	18.532740	79.431892
Brahmanpalli 	BMPL	18.532740	79.431892
Brahmanpalli 	BMPL	18.541479	78.097122
Brahmanpalli 	BMPL	18.541479	78.097122
Brahmanpalli 	BMPL	13.309840	79.065697
Badampahar 	BMPR		
Bhimarlai 	BMQ	26.200399	92.846062
Bhimarlai 	BMQ	25.586349	71.471893
Bhimarlai 	BMQ	20.564791	76.373863
Bhimarlai 	BMQ	28.387091	78.057823
Bhimarlai 	BMQ	25.537380	87.632874
Bhimarlai 	BMQ	41.486111	13.773790
Bhimarlai 	BMQ	27.963449	79.851196
Bhimarlai 	BMQ	25.528931	78.859489
Bhimarlai 	BMQ	26.655420	79.483078
Bhimarlai 	BMQ	47.851810	26.711010
Bikrampur 	BMR	31.330231	75.572403
Bikrampur 	BMR	22.791420	86.182083
Bikrampur 	BMR	25.222931	86.495880
Bikrampur 	BMR	23.980921	86.879967
Bikrampur 	BMR	31.054239	76.932938
Bikrampur 	BMR	20.976721	80.803658
Bikrampur 	BMR	25.468531	85.377853
Bikrampur 	BMR	25.157150	86.144691
Bikrampur 	BMR	25.222931	86.495880
Bikrampur 	BMR	25.222931	86.495880
Bamsin 	BMSN	43.574890	-73.066116
Bamsin 	BMSN	23.572309	72.406700
Bamsin 	BMSN	25.586349	71.471893
Bamsin 	BMSN	26.442310	80.241547
Bamsin 	BMSN	52.073261	8.754730
Bamsin 	BMSN	23.285320	72.701134
Bamsin 	BMSN	53.947788	9.145920
Bamsin 	BMSN	39.681351	15.890660
Bamsin 	BMSN	53.264320	15.572600
Bamsin 	BMSN	52.500740	14.710850
Bhimasar 	BMSR	23.711849	69.926331
Bhimasar 	BMSR	23.711849	69.926331
Begampet 	BMT		
Bamhrauli 	BMU	25.449970	81.822792
Bamhrauli 	BMU	25.835239	80.777130
Bamhrauli 	BMU	25.781851	79.853729
Bamhrauli 	BMU	26.385180	77.829491
Bamhani 	BMW	22.688360	80.574181
Bamhani 	BMW	21.193130	82.620522
Bamhani 	BMW	21.193130	82.620522
Bamhani 	BMW	19.457291	81.451653
Bamhani 	BMW	19.457291	81.451653
Bamhani 	BMW	20.976721	80.803658
Bamhani 	BMW	22.115850	81.193359
Bamhani 	BMW	22.416491	81.977692
Bamhani 	BMW	20.097200	79.395332
Bamhani 	BMW	21.146690	80.239326
Bibinagar 	BN	24.299459	88.292313
Bibinagar 	BN	17.085291	79.368187
Binaur 	BNAR	26.442310	80.241547
Bangalore East 	BNCE	12.947320	77.579514
Bondamunda 	BNDM	22.060699	85.178940
Bohani 	BNE	33.329128	74.313568
Bohani 	BNE	31.384090	75.268700
Bohani 	BNE	22.935289	79.043068
Barnagar 	BNG	23.294991	75.695587
Barnagar 	BNG	27.151020	75.600769
Bongaigaon 	BNGN	26.475700	90.659760
Bhimnath 	BNH	42.503819	12.573470
Bhimnath 	BNH	40.036861	-88.603188
Bhimnath 	BNH	38.465740	-81.050903
Bhimnath 	BNH	-20.513821	-45.840542
Bhimnath 	BNH	39.433632	-87.410080
Bhimnath 	BNH	38.582729	-5.466410
Bhimnath 	BNH	43.643421	-7.571880
Bhimnath 	BNH	38.933819	16.690319
Bhimnath 	BNH	50.226860	4.255320
Bhimnath 	BNH	24.240271	82.065323
Bellenahalli 	BNHL	14.306890	76.524643
Bellenahalli 	BNHL	13.408070	75.724274
Bellenahalli 	BNHL	12.195160	76.517738
Bellenahalli 	BNHL	13.421260	76.908257
Bellenahalli 	BNHL	12.332850	78.107750
Bellenahalli 	BNHL	12.636870	76.831902
Bellenahalli 	BNHL	12.195160	76.517738
Bellenahalli 	BNHL	12.636870	76.831902
Budni 	BNI		
Bevinahalu 	BNL	15.198880	76.416641
Bevinahalu 	BNL	13.031620	76.090721
Bevinahalu 	BNL	13.361170	77.974403
Bevinahalu 	BNL	12.636870	76.831902
Bevinahalu 	BNL	12.195160	76.517738
Bevinahalu 	BNL	13.421260	76.908257
Bevinahalu 	BNL	12.195160	76.517738
Bevinahalu 	BNL	12.636870	76.831902
Bevinahalu 	BNL	13.421260	76.908257
Bevinahalu 	BNL	14.371130	75.966850
Bansthaliniwai 	BNLW		
Baragaon 	BNM	25.875589	84.154839
Baragaon 	BNM	23.719669	76.367691
Baragaon 	BNM	25.528931	78.859489
Baragaon 	BNM	29.705570	76.836884
Baragaon 	BNM	25.357121	82.444878
Baragaon 	BNM	25.126930	83.278931
Baragaon 	BNM	25.795851	82.605759
Baragaon 	BNM	25.445021	80.570259
Baragaon 	BNM	25.528931	78.859489
Baragaon 	BNM	27.334539	80.257736
Barnala 	BNN	30.208229	75.727119
Barnala 	BNN	30.860300	72.374298
Barnala 	BNN	30.341471	76.878761
Barnala 	BNN	26.222870	76.483002
Barnala 	BNN	29.873140	75.468231
Barnala 	BNN	32.052700	75.406387
Banar 	BNO	26.939430	81.362671
Banar 	BNO	27.151020	75.600769
Banar 	BNO	26.737341	72.834106
Bhanapur 	BNP	19.908840	86.099327
Bhanapur 	BNP	15.575100	76.291710
Banpimpla 	BNPP		
Bhagwanpur 	BNR	25.314711	82.988098
Bhagwanpur 	BNR	26.760630	83.370789
Bhagwanpur 	BNR	30.698540	76.974579
Bhagwanpur 	BNR	25.919741	84.801117
Bhagwanpur 	BNR	26.144190	85.316872
Bhagwanpur 	BNR	30.205000	77.333809
Bhagwanpur 	BNR	30.063610	76.771751
Bhagwanpur 	BNR	22.067659	83.363960
Bhagwanpur 	BNR	23.365610	83.283882
Bhagwanpur 	BNR	23.430660	82.172867
Banas 	BNS	44.813702	1.916910
Banbasa 	BNSA	29.235640	80.061531
Bharthana 	BNT	26.716311	79.046303
Bharthana 	BNT	22.324200	73.560883
Bantawala 	BNTL	-7.897980	110.362617
Bantawala 	BNTL	51.250320	9.404710
Bantawala 	BNTL	52.585289	-1.976100
Bantawala 	BNTL	53.469688	-1.343960
Bantawala 	BNTL	29.053631	79.396584
Bantawala 	BNTL	43.738331	-84.055801
Bantawala 	BNTL	37.693481	-97.480240
Bantawala 	BNTL	31.592520	-92.585289
Bantawala 	BNTL	54.498569	-114.999931
Bantawala 	BNTL	26.222870	76.483002
Bandakpur 	BNU	23.799089	79.504692
Bhanvad 	BNUD	22.356060	69.790543
Bhaunra 	BNVD	26.829901	80.885590
Bhaunra 	BNVD	24.939850	83.982628
Bhaunra 	BNVD	26.285879	87.936607
Bhaunra 	BNVD	21.807961	83.894501
Bhaunra 	BNVD	27.051109	84.299561
Bhiwani City 	BNWC	28.731850	75.969917
Bidhannagar 	BNXR	20.060030	85.506447
Bidhannagar 	BNXR	25.537380	87.632874
Bidhannagar 	BNXR	39.462360	-79.200478
Bidhannagar 	BNXR	22.496840	88.107178
Bidhannagar 	BNXR	23.294991	75.695587
Bidhannagar 	BNXR	22.549940	88.371582
Bidhannagar 	BNXR	24.585600	92.388496
Bidhannagar 	BNXR	23.411020	87.603073
Bidhannagar 	BNXR	20.609470	83.175583
Bidhannagar 	BNXR	10.292800	78.862534
Badshahnagar 	BNZ	26.939430	81.362671
Bobas 	BOBS	24.448669	73.779411
Bobas 	BOBS	27.151020	75.600769
Bangrod 	BOD	23.500620	75.101822
Bhairongarh 	BOG	23.168440	75.797302
Bainchi 	BOI	22.912239	87.998428
Bainchi 	BOI	23.411020	87.603073
Bhojo 	BOJ	26.984430	94.873672
Bhoke 	BOKE	17.283020	73.445587
Bhonra 	BON	23.115040	77.231339
Bhonra 	BON	24.499100	77.266220
Boinda 	BONA	21.110069	84.816498
Boisar 	BOR	19.605860	73.217239
Baghdogra 	BORA		
Baorithikria 	BOTI	51.447048	-3.407280
Bhatgaon 	BOV	27.657940	85.438057
Bhatgaon 	BOV	20.831011	82.262161
Bhatgaon 	BOV	20.521879	81.791451
Bhatgaon 	BOV	21.201120	81.371857
Bhatgaon 	BOV	21.201120	81.371857
Bhatgaon 	BOV	22.416491	81.977692
Bhatgaon 	BOV	23.365610	83.283882
Bhatgaon 	BOV	26.285879	87.936607
Bhatgaon 	BOV	26.918320	83.979851
Bhatgaon 	BOV	17.283020	73.445587
Borawar 	BOW	27.058720	74.226212
Bolarumbazar 	BOZ		
Barrackpore 	BP	22.691360	88.717529
Belampalli 	BPA	19.294849	78.870033
Berhamporecrt 	BPC		
Bahadurpur 	BPD	25.610649	85.144417
Bahadurpur 	BPD	26.133711	84.404160
Bahadurpur 	BPD	23.698090	86.031509
Bahadurpur 	BPD	23.698090	86.031509
Bahadurpur 	BPD	30.205000	77.333809
Bahadurpur 	BPD	30.205000	77.333809
Bahadurpur 	BPD	28.180309	77.329071
Bahadurpur 	BPD	30.063610	76.771751
Bahadurpur 	BPD	21.690180	71.848129
Bahadurpur 	BPD	24.817539	85.661453
Banapura 	BPF	51.974682	-1.285030
Banapura 	BPF	27.875090	78.043289
Banapura 	BPF	27.334539	80.257736
Banapura 	BPF	25.919741	84.801117
Banapura 	BPF	26.351219	78.675728
Banapura 	BPF	27.105560	82.048668
Banapura 	BPF	26.351219	78.675728
Banapura 	BPF	27.194260	78.508293
Banapura 	BPF	25.876551	81.880669
Banapura 	BPF	28.185881	80.663300
Belpahar 	BPH	21.807961	83.894501
Bhilaipwrhs 	BPHB	22.324200	73.560883
Bhilaipwrhs 	BPHB	-7.046430	112.909042
Bhilaipwrhs 	BPHB	24.065029	87.552948
Bhilaipwrhs 	BPHB	31.569189	74.937393
Bhilaipwrhs 	BPHB	24.299459	88.292313
Bhilaipwrhs 	BPHB	28.462950	79.379257
Bhilaipwrhs 	BPHB	24.299459	88.292313
Bhilaipwrhs 	BPHB	26.716311	79.046303
Bhilaipwrhs 	BPHB	26.513880	76.930618
